sp_f600xsp_f600,sp_f600xsp_f857,sp_f600xsp_f1200,sp_f857xsp_f857,sp_f857xsp_f1200,sp_f1200xsp_f1200
5410.616740682597,8205.68618648833,9271.548597404766,12895.043755491188,15052.449662751053,18230.245039238915
5406.721252522839,8200.10030277745,9265.973290006026,12886.559168108299,15043.481828270313,18220.169550124876
5402.856160297368,8194.555985831954,9260.438021496451,12878.13493866387,15034.576861506706,18210.16564654017
5399.011141434432,8189.046106156658,9254.94213232701,12869.770784794699,15025.74166048893,18200.244013427888
5395.176645050647,8183.553018115968,9249.463476306753,12861.434118179932,15016.935338296942,18190.353366318155
5391.342206295778,8178.060033547901,9243.984956255488,12853.097645016995,15008.129281931186,18180.46310424424
5387.508174379445,8172.56789792615,9238.507780668584,12844.762956702456,14999.326071221441,18170.577409395086
5383.673441011279,8167.076887594467,9233.03427673173,12836.432853167149,14990.53181694329,18160.707000801784
5379.838625733792,8161.586993046356,9227.563284686665,12828.106058476227,14981.743220387612,18150.845547460267
5376.00602475471,8156.101508726284,9222.098828857846,12819.788135978037,14972.967941648007,18141.004398342928
5372.200821185419,8150.6442112997265,9216.652383501038,12811.499400613191,14964.211518908083,18131.175681672095
5368.400233153717,8145.192208411227,9211.209862789477,12803.216807976689,14955.45973389225,18121.35058731748
5364.599702156908,8139.740307941984,9205.767476667537,12794.934406852019,14946.70821204576,18111.52587416026
5360.8022677369,8134.29335546776,9200.330235139598,12786.660112357364,14937.965307016644,18101.710506704403
5357.010811414093,8128.856679774044,9194.904011592716,12778.403200273257,14929.241088992912,18091.915426427506
5353.217522780821,8123.418697847552,9189.477264571724,12770.145430538214,14920.516644029365,18082.120498344037
5349.435512587701,8117.999635012831,9184.07080218291,12761.919640220896,14911.826638223629,18072.362829993428
5345.660493379143,8112.59309443818,9178.678168306345,12753.71601291815,14903.161083296385,18062.632297449236
5341.8804523627,8107.180314304336,9173.280498889297,12745.504693432678,14894.489373750788,18052.896923725824
5338.100625440084,8101.767722791696,9167.883002057479,12737.293612241527,14885.817947799338,18043.161939911202
5334.320770913987,8096.355179767812,9162.485615798436,12729.08268803313,14877.146769457127,18033.42733007657
5330.542820619987,8090.945694121312,9157.091474640216,12720.876765770092,14868.480988548277,18023.69864006927
5326.766637988392,8085.539577641661,9151.701971291972,12712.67732747014,14859.82421853231,18013.982606116813
5323.028678703708,8080.176628550249,9146.344599398299,12704.528868842513,14851.208952338788,18004.30584147106
5319.296404615795,8074.819123525936,9140.990511878028,12696.3857303624,14842.59701620284,17994.6313259437
5315.564187291519,8069.461720455662,9135.63655838733,12688.2427825593,14833.98534218895,17984.957190243927
5311.836547965859,8064.111448410949,9130.290127164957,12680.111055767717,14825.385614137718,17975.29588897107
5308.130377071705,8058.790527955762,9124.97056396803,12672.019491811348,14816.822698500971,17965.66840583553
5304.437742354871,8053.48975715163,9119.67116118096,12663.958000686562,14808.289950662158,17956.071279986212
5300.77812997868,8048.237380335355,9114.419328590222,12655.96755303432,14799.827156948448,17946.54317053052
5297.1185740048695,8042.985104946705,9109.167629512593,12647.977295288816,14791.364624596703,17937.015440145526
5293.468684069474,8037.749783147665,9103.93499163281,12640.016809012915,14782.935622104567,17927.52557087235
5289.82143477996,8032.519094694513,9098.707577337045,12632.064467777574,14774.515827603349,17918.046160408434
5286.176301938387,8027.2930727441835,9093.48564611781,12624.120873640242,14766.105840662003,17908.5776645627
5282.543113286127,8022.0853134558165,9088.282480214872,12616.20651977436,14757.727855249806,17899.147223532746
5278.933064015355,8016.904304974023,9083.098760752331,12608.323850522458,14749.374374051347,17889.73858528197
5275.323086564307,8011.723405052033,9077.915177472774,12600.441373875408,14741.02115443115,17880.330324749542
5271.713592348486,8006.543432849196,9072.732867391653,12592.560686659315,14732.67040227128,17870.925485847663
5268.108857741616,8001.373039248336,9067.563955424583,12584.698793080765,14724.345703917461,17861.55665894538
5264.513738082165,7996.212057448998,9062.400692904896,12576.846102913507,14716.026634787937,17852.191515946415
5260.935103734691,7991.073171828892,9057.257794936326,12569.025459450815,14707.739399055874,17842.86049531091
5257.368010303577,7985.954006492611,9052.136683431836,12561.238604891574,14699.489724546696,17833.57160239378
5253.811681657413,7980.8538153108475,9047.038292566645,12553.485465214952,14691.280799037213,17824.332617295575
5250.257479555112,7975.757755634646,9041.945822905107,12545.740434765083,14683.083615454954,17815.110815680913
5246.703332985617,7970.66179582971,9036.853484749365,12537.995591324187,14674.886689337913,17805.889387637988
5243.1569721997585,7965.577286435331,9031.773483957262,12530.268855064889,14666.711017409189,17796.695250078963
5239.620977784707,7960.51068978112,9026.715271814473,12522.57396079375,14658.575000930803,17787.551482147424
5236.105460394917,7955.478311416449,9021.694754359924,12514.937448585366,14650.504555100351,17778.482766893452
5232.5931207413105,7950.451011674897,9016.679468915037,12507.309265908394,14642.442902316492,17769.42355319478
5229.080836221541,7945.423811064973,9011.664314021851,12499.681268848519,14634.381505170937,17760.36471061023
5225.569232446159,7940.398045105889,9006.651454704548,12492.056308399064,14626.32498543864,17751.313731546958
5222.0612402972365,7935.3764331475795,9001.642783541542,12484.437231024292,14618.275853328365,17742.273597205345
5218.555170283485,7930.358004264084,8996.638342301405,12476.82398280357,14610.235012585126,17733.245823929454
5215.052234795106,7925.344263737334,8991.639489300025,12469.218588478267,14602.204579183917,17724.233060561473
5211.570675145424,7920.350887650455,8986.652113958386,12461.63241153539,14594.184819404181,17715.226122779997
5208.086722546054,7915.354687382598,8981.662622230342,12454.042930839702,14586.16263310669,17706.217493613178
5204.6028245124735,7910.358585233596,8976.673259715688,12446.45363387918,14578.140699848485,17697.209231781977
5201.124065541326,7905.370686975801,8971.692407399389,12438.877761474223,14570.13299427115,17688.216334024248
5197.6570206409015,7900.4017925759235,8966.731389295503,12431.333202577003,14562.158518082302,17679.259250175375
5194.189004466476,7895.432233038238,8961.770143854661,12423.788259669345,14554.184029619311,17670.302409554362
5190.728363424578,7890.475069437791,8956.82220551264,12416.264289592673,14546.232151421362,17661.370064337556
5187.281839661626,7885.540863055921,8951.898080873396,12408.77817495187,14538.320130731472,17652.480358075354
5183.837255569117,7880.609814926456,8946.977155648672,12401.297099629832,14530.413267073229,17643.59605716245
5180.392420049564,7875.678672151784,8942.056274083945,12393.816086194067,14522.506602089903,17634.71209902159
5176.947156151029,7870.74732028335,8937.135385523292,12386.335060801808,14514.600103096142,17625.828469181863
5173.506899521498,7865.823990645906,8932.222968502152,12378.867120678284,14506.707628610724,17616.96006398586
5170.070231609258,7860.906457575702,8927.316768182063,12371.40872293069,14498.825565366453,17608.10322070054
5166.660985521776,7856.023732068043,8922.441470912812,12363.996959590426,14490.988497008551,17599.29486553601
5163.281869395436,7851.173835133181,8917.589632513573,12356.621940913097,14483.17853868996,17590.507297087916
5159.905172631863,7846.326130657666,8912.739064940313,12349.248960466886,14475.369843860564,17581.720645947236
5156.529238405983,7841.47964208807,8907.889818470037,12341.877942927837,14467.563311125745,17572.936420391496
5153.171043739592,7836.657506888518,8903.062979385779,12334.540417144894,14459.787668761135,17564.180790532064
5149.8255136884545,7831.852669252604,8898.25195957164,12327.226535062917,14452.033681049794,17555.44505204813
5146.49982265094,7827.076865215144,8893.469439309898,12319.955216623643,14444.321551520374,17546.750573591573
5143.181188166109,7822.311282111186,8888.69684253791,12312.698724528358,14436.623848556053,17538.07018685893
5139.865105660068,7817.5501769555885,8883.929294319798,12305.45010454215,14428.935045313148,17529.39990922675
5136.559037826932,7812.806636870673,8879.181493588334,12298.232329226801,14421.280977548933,17520.768848591695
5133.253118954615,7808.063268765078,8874.43385746736,12291.014794818731,14413.627189455085,17512.138166699962
5129.954202269817,7803.329468091544,8869.695209534311,12283.811633532867,14405.987861778985,17503.522751441924
5126.6617308380155,7798.6055773399075,8864.96762221922,12276.624943566218,14398.368725965145,17494.934850018122
5123.372593708498,7793.885579386271,8860.242956646387,12269.442963299305,14390.753419889332,17486.350611975926
5120.083510096244,7789.165677861589,8855.518418369882,12262.261163922623,14383.13836346307,17477.766736979625
5116.795777719126,7784.44838478372,8850.79747195488,12255.084407998207,14375.530263112705,17469.19247450567
5113.511297635778,7779.737746419158,8846.085888184138,12247.92078186241,14367.94040329142,17460.643447124563
5110.241810570551,7775.041444740097,8841.382815452445,12240.77097197163,14360.359008939304,17452.100127825586
5106.985245308919,7770.362933738144,8836.696427817287,12233.64742551509,14352.803962398444,17443.585142058444
5103.736790883186,7765.698797967081,8832.026379223185,12226.549058694776,14345.277559605714,17435.10294516943
5100.495565024841,7761.047717626989,8827.372396668194,12219.474418150137,14337.780599189315,17426.657781765905
5097.255882608846,7756.399731980258,8822.722997448824,12212.40600646456,14330.292897368963,17418.226430887313
5094.016253249441,7751.751841930768,8818.073724428736,12205.337774102925,14322.805443053425,17409.79544000225
5090.774886339008,7747.103891382561,8813.427667134107,12198.273358127419,14315.327314905171,17401.38082535625
5087.538433001912,7742.466849136825,8808.797371829447,12191.231407107938,14307.880304836712,17393.008259150432
5084.314832570371,7737.851918156202,8804.192453092332,12184.228115393082,14300.47833038976,17384.688941266126
5081.093910349182,7733.241268677741,8799.591948591149,12177.231848471953,14293.083778991278,17376.377656552097
5077.873040918283,7728.630714253982,8794.991569534035,12170.235759792924,14285.689473603103,17368.06672975478
5074.652493807375,7724.020830262269,8790.392248671385,12163.241077640187,14278.29740540976,17359.759388804203
5071.438517557738,7719.417840802433,8785.799015738876,12156.255137888202,14270.915234269436,17351.46586253734
5068.2287975420095,7714.818987561541,8781.20884988519,12149.273805147548,14263.537331530264,17343.177413257876
5065.021257441934,7710.22446996196,8776.625098439968,12142.301184874399,14256.17249014814,17334.908864602992
5061.826243453985,7705.642516273116,8772.04908133635,12135.341217417423,14248.81551626955,17326.645338516504
5058.636537505703,7701.065998740584,8767.476535518934,12128.386876791323,14241.462219821593,17318.384348112304
5055.446883746283,7696.489575206893,8762.904113771381,12121.432712468348,14234.109166737398,17310.12371180699
5052.257282175024,7691.913245670694,8758.33181609177,12114.478724445828,14226.756357013037,17301.863429594567
5049.079683116157,7687.356061172815,8753.77934006468,12107.55603220572,14219.436634381265,17293.638746986628
5045.905531722868,7682.803433331828,8749.231131925197,12100.640067280536,14212.123706470933,17285.421274490793
5042.7341602326105,7678.255210592024,8744.687530978068,12093.731355250564,14204.818528182663,17277.212207853223
5039.575685631826,7673.728473294823,8740.166702087887,12086.85868140706,14197.551841700482,17269.044616994495
5036.439785884446,7669.233485968522,8735.675224942159,12080.031870271043,14190.328725105894,17260.91958578283
5033.311369997069,7664.748042413066,8731.191645047522,12073.217092578165,14183.115549202663,17252.80281927743
5030.182793573616,7660.262563232041,8726.70813154091,12066.402411655083,14175.90258092515,17244.686390455834
5027.054108252011,7655.777075334886,8722.224696326755,12059.587841211014,14168.689826335849,17236.570301995966
5023.938331729914,7651.312251901234,8717.763041660994,12052.806939178445,14161.51306603235,17228.49313783528
5020.8252328385115,7646.852066699701,8713.306985121442,12046.034243573395,14154.34643759337,17220.428835676634
5017.739044108372,7642.427397096739,8708.883323417935,12039.309840658036,14147.22595179384,17212.41171409633
5014.677527395572,7638.028522552748,8704.477636896889,12032.613398966401,14140.125817444632,17204.410165113666
5011.616062168308,7633.629740921531,8700.0720732926,12025.91713182782,14133.025924523392,17196.408967993237
5008.558008693815,7629.236357992262,8695.672290581408,12019.229485165519,14125.935336400611,17188.417895657887
5005.51635460109,7624.865744654998,8691.293746404204,12012.573578090525,14118.87449795457,17180.454884175677
5002.482022492402,7620.505140867802,8686.924371597306,12005.931371947596,14111.826240698585,17172.503481992568
